user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration,avg_page_clicks,total_trips,conversion_rate,cancellation_proportion,avg_days_depatrure_book,avg_days_checkin_book,total_flights_booked,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,round_trips_proportion,avg_flight_seats,avg_checked_bags,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day,avg_flight_distance_from_home_km,weekend_trip_proportion,preferred_perk,perk_filter
620991,2023-02-26,22,F,FALSE,FALSE,usa,orlando,8,1.25,13.25,2,0.25,0,6.54,5.04,1,606.38,0.08,0.25,1,1,1,2,122,0.1,0.13,1,2.5,3535.11,0.5,1 night free hotel with flight,1
621072,2023-02-26,54,F,TRUE,TRUE,usa,providence,8,0.5,8.5,1,0.13,0,7.64,7.86,1,460.17,0.1,0.25,1,1,0,1,89,,0,1,4,2386.22,0,1 night free hotel with flight,1
621081,2023-02-26,59,F,TRUE,FALSE,usa,san jose,9,1.56,15.89,3,0.33,0,6.81,7.05,3,505.41,0.15,0.22,1,1,0.67,3,118.33,0.15,0.11,1,1.67,2923.92,0,1 night free hotel with flight,1
621085,2023-02-26,49,F,FALSE,FALSE,usa,minneapolis,8,0.75,8.75,1,0.13,0,,3.64,0,,0.25,0.13,0,,,1,105,0.1,0.13,1,7,,0,exclusive discounts,1
621113,2023-02-26,29,F,FALSE,FALSE,usa,new york,8,2.13,21.13,0,0,,,,0,,0.2,0.13,0,,,0,,0.2,0.13,,,,0,exclusive discounts,1
621150,2023-02-26,18,F,FALSE,TRUE,usa,phoenix,8,0.75,10.5,0,0,,,,0,,,0,0,,,0,,0.05,0.13,,,,0,exclusive discounts,1
621291,2023-02-26,52,F,TRUE,FALSE,usa,indianapolis,8,2.13,20.25,5,0.63,0,6.64,7.53,4,429.45,0.05,0.13,1,2.25,0.25,4,209,0.05,0.13,2.25,5.5,898.79,0.2,1 night free hotel with flight,1
621552,2023-02-26,34,F,FALSE,FALSE,usa,detroit,8,0.75,10.13,0,0,,,,0,,0.1,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
621607,2023-02-26,33,F,FALSE,TRUE,canada,ottawa,8,1,12.13,2,0.25,0,7.12,7.26,2,218.32,0.1,0.25,1,1,0,2,131.5,,0,1,3,1146.22,0,1 night free hotel with flight,1
621665,2023-02-26,47,F,FALSE,TRUE,usa,chicago,9,2.78,47.67,5,0.56,0.2,7.5,6.9,5,394.35,0.2,0.22,1,1.5,0.83,4,150,0.05,0.22,1.4,1.6,1678.2,0,no cancellation fees,1
621811,2023-02-26,41,F,TRUE,TRUE,usa,norfolk,8,2,19.25,2,0.25,0,7.55,10.76,2,341.64,0.17,0.38,1,1,0,1,163,,0,1,3,2113.17,0,1 night free hotel with flight,1
621849,2023-02-26,52,F,TRUE,TRUE,usa,birmingham,8,1.63,17.88,3,0.38,0,7.95,8.13,3,341.67,0.1,0.25,0.67,1.33,0.33,3,141.67,,0,1.33,2,1976.63,0,1 night free hotel with flight,1
621922,2023-02-26,21,F,FALSE,FALSE,usa,milwaukee,8,1.88,19,1,0.13,0,8.84,9.08,1,263.71,,0,0,1,0,1,98,,0,1,3,2838.82,0,1 night free hotel with flight,1
622149,2023-02-26,46,F,TRUE,FALSE,usa,santa ana,8,1.13,12.5,1,0.13,0,4.28,4.51,1,453.63,0.1,0.25,1,1,0,1,154,0.1,0.13,1,1,2929,0,1 night free hotel with flight,1
622248,2023-02-26,35,F,TRUE,FALSE,usa,indianapolis,8,1.5,15.38,4,0.5,0,5.47,7.08,3,318.8,0.15,0.13,1,1,1,3,105.33,0.1,0.13,1,5.33,1778.47,0,1 night free hotel with flight,1
622293,2023-02-26,28,F,FALSE,FALSE,usa,las vegas,10,1,11.2,3,0.3,0,100.12,8.96,3,1189.67,0.13,0.3,1,1.67,0.67,1,226,,0,2,3,3752.45,0,1 night free hotel with flight,1
622343,2023-02-26,46,F,FALSE,FALSE,usa,chicago,8,3.88,36,2,0.25,0.5,5.56,6.14,2,282.73,0.2,0.25,1,1,1,2,246,0.1,0.25,1,2,1579.97,0,no cancellation fees,1
622418,2023-02-26,41,M,FALSE,TRUE,usa,honolulu,8,1.88,44.13,2,0.25,0.5,7.33,7.82,2,1337.63,0.13,0.38,1,1,0.67,2,107,,0.13,1,1,8671.89,0.5,no cancellation fees,1
622464,2023-02-26,46,F,TRUE,FALSE,usa,new orleans,8,1.13,13.5,2,0.25,0,7.75,7.74,2,341.69,0.1,0.13,1,1,1.5,1,120,,0,1,0,2058.75,0,free checked bag,1
622708,2023-02-26,42,F,FALSE,FALSE,usa,new york,8,2,18.63,4,0.5,0,10.83,8.4,2,364.53,0.18,0.25,1,1,0.5,4,101.25,0.08,0.25,1,5.25,1958.71,0,1 night free hotel with flight,1
622813,2023-02-27,52,F,FALSE,FALSE,usa,baltimore,8,1.38,15.63,4,0.5,0,7.56,7.51,4,353.5,0.18,0.25,1,1.5,0.75,3,125,,0,1,1.67,1700.12,0,1 night free hotel with flight,1
623043,2023-02-27,38,F,FALSE,FALSE,canada,edmonton,8,1.13,13,4,0.5,0,7.72,7.94,4,546.76,,0,1,1.25,1,4,126.75,,0,1.25,1,2535.32,0,1 night free hotel with flight,1
623077,2023-02-27,35,M,FALSE,FALSE,usa,miami,8,1.38,15.5,4,0.5,0,8.58,10.61,2,348.68,0.15,0.13,1,1,0.5,4,221.75,,0,1,5.25,2031.89,0,1 night free hotel with flight,1
623087,2023-02-27,48,F,FALSE,FALSE,usa,new york,9,2,20.22,3,0.33,0,8.53,8.72,3,390.38,0.05,0.11,1,1,0,3,268.33,,0,1,2.67,2244.97,0,1 night free hotel with flight,1
623142,2023-02-27,40,F,TRUE,TRUE,usa,baltimore,8,2,21.5,2,0.25,0,116.29,7.82,2,2362.83,0.08,0.25,0.5,1.5,0.5,1,164,,0,1,2,8416.24,0,1 night free hotel with flight,1
623417,2023-02-27,54,F,TRUE,TRUE,usa,sacramento,8,0.88,10.63,0,0,,,,0,,0.13,0.25,0,,,0,,0.1,0.25,,,,0,exclusive discounts,1
623691,2023-02-27,24,F,FALSE,FALSE,usa,detroit,8,1.5,17,1,0.13,0,224.6,224.81,1,474.78,0.05,0.13,1,1,0,1,99,0.1,0.38,1,8,2697.13,0,1 night free hotel with flight,1
623750,2023-02-27,43,F,FALSE,TRUE,usa,chicago,8,1.88,20,2,0.25,0,7.13,7.32,2,405.79,0.3,0.25,1,1,0,2,187,0.05,0.13,1,5,2054.34,0,1 night free hotel with flight,1
623815,2023-02-27,32,F,FALSE,FALSE,canada,calgary,8,1.5,14.88,3,0.38,0,7.02,7.19,3,282.2,0.13,0.25,1,1,0.33,3,134,,0,1,1.67,1580.89,0.33,1 night free hotel with flight,1
623850,2023-02-27,46,F,FALSE,FALSE,canada,toronto,8,2.13,21.13,5,0.63,0,5.5,5.65,5,216.1,0.2,0.13,0.8,1,0.2,5,187.4,0.05,0.25,1,4.2,1249.77,0.2,1 night free hotel with flight,1
623935,2023-02-27,59,F,TRUE,TRUE,usa,new york,9,2.33,23.11,2,0.22,0,224.79,3.96,1,4688.71,0.1,0.22,1,2,1,1,93,0.08,0.22,3,8,15944.97,0,1 night free hotel with flight,1
623941,2023-02-27,40,F,FALSE,TRUE,canada,toronto,8,1.25,13.5,4,0.5,0,6.82,6.68,3,227.19,0.27,0.25,1,2,1.33,3,233.67,0.05,0.13,1,4,796.58,0,free checked bag,1
623949,2023-02-27,47,M,TRUE,FALSE,usa,new york,8,1.25,13.75,3,0.38,0,9.46,9.57,3,95.76,0.2,0.25,1,1,0.67,3,161.67,,0,1,4.67,592,0,1 night free hotel with flight,1
623972,2023-02-27,54,F,TRUE,FALSE,usa,new york,8,2.25,21.5,3,0.38,0,6.82,7.05,3,508.41,,0,1,1.33,0.67,3,196.33,0.1,0.13,1.33,2,2740.21,0,1 night free hotel with flight,1
624198,2023-02-27,41,F,FALSE,FALSE,usa,new york,8,1.25,14.63,3,0.38,0,8.05,8.29,3,775.36,0.25,0.13,1,1.33,0.67,3,77.33,0.2,0.13,1.33,3.67,2916.82,0.33,1 night free hotel with flight,1
624215,2023-02-27,38,F,FALSE,TRUE,usa,austin,8,2.5,24.63,4,0.5,0,7.99,8.18,4,397.5,0.1,0.13,1,1.25,0.75,4,141.25,,0,1.25,1,2029.58,0,1 night free hotel with flight,1
624258,2023-02-27,39,F,TRUE,FALSE,canada,calgary,8,1.38,14.63,1,0.13,0,10.42,10.63,1,428.87,0.25,0.13,1,1,0,1,281,0.15,0.25,1,3,2313.44,0,1 night free hotel with flight,1
624497,2023-02-27,28,F,FALSE,TRUE,canada,edmonton,8,3.38,80.25,3,0.38,0.67,7.39,8.05,3,615,,0.25,0.67,1.67,1,3,138.6,,0.25,1.4,3.4,2312.2,0,no cancellation fees,1
624593,2023-02-27,40,M,TRUE,TRUE,usa,new york,8,2.25,22.63,2,0.25,0,5.2,5.43,2,310.96,0.1,0.13,0.5,1,1,2,84,0.2,0.13,1,4,2574.66,0,1 night free hotel with flight,1
624636,2023-02-27,43,F,TRUE,FALSE,usa,jacksonville,8,1.38,14.75,3,0.38,0,7.07,7.32,3,579.37,0.1,0.13,1,1,0.67,3,116,,0,1,2.33,3272.26,0,1 night free hotel with flight,1
624762,2023-02-27,42,F,TRUE,TRUE,usa,chicago,8,1,11.13,2,0.25,0,6.65,6.78,2,182,0.27,0.38,1,1.5,1,2,277,0.05,0.13,1.5,3,836.76,0,1 night free hotel with flight,1
624913,2023-02-27,40,M,FALSE,TRUE,canada,halifax,8,1.5,16.25,3,0.38,0,7.99,8.24,3,466.07,0.13,0.25,0.67,1,1,3,221.67,0.1,0.13,1,1.33,3264.77,0,1 night free hotel with flight,1
625030,2023-02-27,41,F,FALSE,FALSE,usa,oklahoma city,8,1.13,13.63,5,0.63,0,9.36,9.93,4,374.22,0.05,0.13,1,1,0.5,4,333,0.15,0.13,1,3.5,2075.76,0,1 night free hotel with flight,1
625089,2023-02-27,37,F,FALSE,TRUE,usa,louisville,8,1.25,13.88,4,0.5,0,8.85,10.13,4,228.33,,0,0.75,1,0.5,3,254.67,0.15,0.13,1,3.33,1443.02,0,1 night free hotel with flight,1
625398,2023-02-28,18,F,FALSE,FALSE,usa,los angeles,8,1.25,14.25,2,0.25,0,5.36,5.54,2,335.66,0.17,0.38,1,1,0.5,2,301,0.08,0.38,1,6,2008.26,0,1 night free hotel with flight,1
625400,2023-02-28,46,M,FALSE,TRUE,canada,toronto,8,2,19.63,3,0.38,0,8.4,8.57,3,308.61,0.13,0.25,1,1,0.67,3,327,,0,1,4.67,1607.9,0.33,1 night free hotel with flight,1
625555,2023-02-28,23,M,FALSE,FALSE,usa,santa ana,8,1.63,37.63,2,0.25,0.5,110.9,6.03,1,328.69,0.1,0.25,1,1,0,2,127,,0.13,1,7,1946.87,0,no cancellation fees,1
625597,2023-02-28,60,F,FALSE,FALSE,usa,madison,8,1,12.13,2,0.25,0,4.64,23.31,1,370.8,0.12,0.38,1,1,1,1,63,0.13,0.25,2,9,2190.21,0,1 night free hotel with flight,1
625700,2023-02-28,26,F,FALSE,FALSE,usa,spokane,9,0.33,6.67,0,0,,,,0,,0.12,0.33,0,,,0,,0.15,0.11,,,,0,exclusive discounts,1
625703,2023-02-28,33,F,FALSE,FALSE,canada,ottawa,8,2.25,22,2,0.25,0,6.22,6.38,2,133.57,0.13,0.25,0.5,1,0.5,2,104.5,,0,1,1.5,1325.18,0,1 night free hotel with flight,1
625984,2023-02-28,50,F,TRUE,FALSE,usa,new york,8,1,12.63,3,0.38,0,5.23,5.46,3,514.61,0.1,0.13,0.67,1.33,0.67,3,121.67,0.08,0.25,1.33,2.67,2813.75,0,1 night free hotel with flight,1
626037,2023-02-28,25,F,FALSE,FALSE,usa,anchorage,8,0.75,9.75,0,0,,,,0,,0.1,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
626067,2023-02-28,19,F,FALSE,FALSE,usa,long beach,8,0.38,8.38,0,0,,,,0,,0.1,0.13,0,,,0,,0.13,0.25,,,,0,exclusive discounts,1
626114,2023-02-28,17,F,FALSE,FALSE,usa,san antonio,8,0.88,10.63,0,0,,,,0,,0.18,0.38,0,,,0,,,0,,,,0,exclusive discounts,1
626249,2023-02-28,29,F,FALSE,FALSE,canada,gatineau,8,0.88,10.75,0,0,,,,0,,0.1,0.13,0,,,0,,0.05,0.13,,,,0,exclusive discounts,1
626318,2023-02-28,55,F,TRUE,FALSE,usa,new york,9,0.78,10.44,3,0.33,0,5.18,5.27,2,112.47,0.08,0.22,1,1,0.5,2,124,0.14,0.44,1,3.5,657.68,0,1 night free hotel with flight,1
626329,2023-02-28,45,F,FALSE,FALSE,usa,little rock,8,1.63,15.5,1,0.13,0,5.99,6.11,1,165.84,0.3,0.13,1,1,1,1,203,0.13,0.25,1,2,884.71,0,1 night free hotel with flight,1
626519,2023-02-28,44,F,FALSE,FALSE,usa,new york,8,1.88,17.38,3,0.38,0,7.03,6.84,3,223.89,0.2,0.13,1,1,0,2,189,,0,1,2.5,1222.19,0,1 night free hotel with flight,1
626520,2023-02-28,45,F,FALSE,FALSE,canada,gatineau,8,2.25,22,2,0.25,0,8.3,8.43,2,155.39,0.1,0.13,0.5,1.5,0,2,236,,0,1.5,0.5,903.22,0.5,1 night free hotel with flight,1
626558,2023-02-28,32,F,FALSE,FALSE,usa,st. petersburg,8,0.88,9.38,0,0,,,,0,,0.15,0.13,0,,,0,,0.2,0.13,,,,0,exclusive discounts,1
626587,2023-02-28,17,M,FALSE,FALSE,usa,lincoln,8,2.13,20.5,1,0.13,0,,4.27,0,,0.35,0.13,0,,,1,77,0.05,0.13,1,9,,0,exclusive discounts,1
626645,2023-02-28,56,M,FALSE,FALSE,usa,salt lake city,8,2,20.13,3,0.38,0,7.08,7.3,3,919.07,0.17,0.38,1,2,0.67,3,224,0.15,0.13,2,4,2659.38,0,1 night free hotel with flight,1
626986,2023-02-28,56,F,TRUE,FALSE,canada,hamilton,8,1.88,18.38,6,0.75,0,6.92,7.07,6,237.14,,0,1,1,0.17,6,202.83,,0,1,4,1271.49,0,1 night free hotel with flight,1
627041,2023-02-28,41,F,FALSE,FALSE,canada,gatineau,8,1.25,14,2,0.25,0,7.61,10.79,2,260.58,0.17,0.38,1,1,0,1,63,0.05,0.13,1,2,1387.02,0,1 night free hotel with flight,1
627158,2023-02-28,48,M,TRUE,TRUE,usa,houston,8,0.88,10.5,3,0.38,0,7.57,7.2,3,415.83,0.2,0.13,1,1,0.67,1,142,0.1,0.13,1,1,2598.35,0.33,1 night free hotel with flight,1
627176,2023-02-28,48,F,FALSE,FALSE,usa,indianapolis,8,5.63,33.75,3,0.38,0.33,7.78,5.77,3,85.22,0.18,0.38,0.67,1,0.5,3,217.25,0.1,0.25,1,4.25,545.12,0,no cancellation fees,1
627436,2023-02-28,48,F,FALSE,FALSE,usa,chicago,9,2.11,20.33,2,0.22,0,6.61,6.76,2,212.92,0.1,0.22,1,1,0.5,2,171,0.1,0.11,1,4.5,1223.42,0,1 night free hotel with flight,1
627451,2023-02-28,49,F,TRUE,FALSE,usa,san antonio,8,0.88,10.63,3,0.38,0,7.22,6.63,3,376.82,0.08,0.25,1,1,0.33,1,171,0.1,0.13,1,2,2215.75,0,1 night free hotel with flight,1
627475,2023-02-28,17,F,FALSE,FALSE,canada,calgary,8,1,11.13,0,0,,,,0,,,0,0,,,0,,0.05,0.13,,,,0,exclusive discounts,1
627518,2023-02-28,18,F,FALSE,TRUE,usa,anchorage,8,1,12.25,1,0.13,0,9.01,9.39,1,1035.3,0.05,0.13,1,1,1,1,159,,0,1,3,4694.71,0,1 night free hotel with flight,1
627617,2023-03-01,21,F,TRUE,FALSE,usa,laredo,8,1.38,15,2,0.25,0,5.71,53.24,1,286.96,0.1,0.13,1,1,0,2,128,,0,1,2.5,1580.63,0,1 night free hotel with flight,1
627729,2023-03-01,23,F,FALSE,TRUE,canada,toronto,8,1.13,13,0,0,,,,0,,0.25,0.13,0,,,0,,0.2,0.13,,,,0,exclusive discounts,1
627889,2023-03-01,57,F,TRUE,FALSE,usa,cleveland,8,0.88,9.38,2,0.25,0,6.63,7.68,1,116.28,0.13,0.25,1,1,1,2,201.5,,0,1,4.5,678.52,0,1 night free hotel with flight,1
627893,2023-03-01,32,F,FALSE,FALSE,usa,new york,8,2.63,25.75,3,0.38,0,8.66,8.85,2,260.54,0.15,0.13,1,1,1,3,197.33,,0,1.33,3,1475.7,0,free hotel meal,1
627972,2023-03-01,38,F,TRUE,TRUE,usa,memphis,8,1.25,13.13,3,0.38,0,8.17,8.75,2,191.08,,0,1,1,0.5,3,131,0.08,0.25,1,5.33,1024.05,0,1 night free hotel with flight,1
628023,2023-03-01,47,F,TRUE,FALSE,usa,el paso,8,1.38,16.63,3,0.38,0,8.76,6.89,3,534.76,,0,1,1,0.33,2,462,0.2,0.13,1,1,2999.24,0.33,1 night free hotel with flight,1
628033,2023-03-01,33,M,TRUE,TRUE,usa,st. petersburg,8,1.5,15.5,4,0.5,0,9.89,8.55,3,414.97,0.13,0.25,1,1,0,3,174.67,,0,1.67,5,2314.28,0,1 night free hotel with flight,1
628570,2023-03-01,44,F,FALSE,TRUE,usa,columbus,8,1.63,17.38,5,0.63,0,8.14,9.21,5,311.91,0.2,0.25,0.8,1.2,0.2,4,140.75,0.2,0.13,1.25,4.5,1737.47,0,1 night free hotel with flight,1
628653,2023-03-01,41,F,TRUE,FALSE,usa,sacramento,8,1.88,19,3,0.38,0,5.94,6.33,3,318,,0,1,1,0.67,2,179,0.15,0.13,1,5.5,1824.32,0.33,1 night free hotel with flight,1
628671,2023-03-01,36,F,FALSE,TRUE,usa,new york,8,1,11.75,2,0.25,0,7.44,7.61,2,481.42,0.08,0.25,1,1.5,1,2,87,0.1,0.13,1.5,2,1609.82,0,1 night free hotel with flight,1
628694,2023-03-01,46,F,TRUE,FALSE,usa,tucson,9,0.89,11.56,2,0.22,0,9.77,9.81,1,415.12,0.05,0.11,1,1,1,2,89.5,0.1,0.11,1,5,2462.04,0,1 night free hotel with flight,1
628752,2023-03-01,45,F,FALSE,TRUE,usa,birmingham,8,1.88,18.75,2,0.25,0,11.21,5.66,2,359.68,0.1,0.13,1,1,1,1,138,,0,1,2,2281.57,0,1 night free hotel with flight,1
628762,2023-03-01,17,F,FALSE,TRUE,usa,los angeles,8,0.88,10.13,1,0.13,0,,3.77,0,,,0,0,,,1,53,,0,1,8,,0,exclusive discounts,1
629345,2023-03-01,18,F,FALSE,FALSE,usa,new orleans,9,2.22,22.78,1,0.11,0,,2.91,0,,0.15,0.11,0,,,1,549,0.2,0.11,1,12,,0,exclusive discounts,1
629647,2023-03-01,34,F,FALSE,FALSE,usa,new york,8,2,19.75,2,0.25,0,8.09,8.26,2,172.13,0.15,0.13,0.5,1,1,2,107.5,0.15,0.13,1,2,1585.62,0,1 night free hotel with flight,1
629701,2023-03-01,31,F,FALSE,FALSE,usa,houston,8,1.63,17.5,4,0.5,0,6.85,6.47,3,396.63,0.27,0.38,1,1,0.33,4,193.5,,0,1,3.25,2324.05,0,1 night free hotel with flight,1
629725,2023-03-01,45,F,FALSE,FALSE,usa,atlanta,8,1,13,3,0.38,0,6.91,6.28,3,216.79,0.3,0.13,1,1,0.33,1,185,0.2,0.25,1,1,1191.31,0,1 night free hotel with flight,1
629747,2023-03-01,19,F,FALSE,FALSE,usa,milwaukee,8,1.13,12.38,0,0,,,,0,,0.2,0.25,0,,,0,,0.15,0.38,,,,0,exclusive discounts,1
629803,2023-03-01,40,M,FALSE,TRUE,usa,tulsa,8,1.88,19.63,3,0.38,0,7.89,8.24,3,453.8,0.1,0.13,1,1.33,1,2,163,0.15,0.25,1.5,2,1899.71,0,1 night free hotel with flight,1
629812,2023-03-01,19,M,FALSE,FALSE,usa,riverside,8,3.25,11,1,0.13,1,165.07,165.35,1,674.06,,0.13,1,1,0,1,426,0.08,0.5,1,7,3529.11,0,no cancellation fees,1
629877,2023-03-02,44,F,TRUE,FALSE,canada,halifax,8,1.13,12,2,0.25,0,5.77,5.93,2,300.58,0.08,0.25,1,1.5,0.5,2,151.5,,0,1.5,9.5,1362.37,0,1 night free hotel with flight,1
629952,2023-03-02,45,F,FALSE,FALSE,usa,cincinnati,8,3.13,28.75,3,0.38,0,6.54,6.7,3,404.79,,0,1,1.33,0.67,3,277.67,0.05,0.13,1.33,1.67,1404.3,0,1 night free hotel with flight,1
630039,2023-03-02,40,F,FALSE,FALSE,usa,los angeles,8,1,12.75,1,0.13,0,11.53,11.67,1,182.36,,0,1,1,0,1,334,0.1,0.13,1,3,1133.68,0,1 night free hotel with flight,1
630097,2023-03-02,44,F,TRUE,FALSE,usa,santa ana,8,1.25,14.25,3,0.38,0,7.54,6.27,2,587.7,0.25,0.25,1,1,1,3,202.33,0.08,0.25,1,3.33,3333.53,0,1 night free hotel with flight,1
630176,2023-03-02,52,F,TRUE,TRUE,usa,montgomery,8,2.38,23.75,1,0.13,0,8.58,8.83,1,597.57,0.13,0.25,1,1,0,1,108,,0,1,0,3329.43,1,1 night free hotel with flight,1
630178,2023-03-02,40,F,TRUE,FALSE,usa,st. petersburg,9,0.33,7.89,1,0.11,0,7.74,7.9,1,293.99,0.13,0.22,1,1,1,1,329,0.1,0.33,1,3,1552.44,0,1 night free hotel with flight,1
630267,2023-03-02,18,F,FALSE,TRUE,usa,corpus christi,8,1.13,13.38,2,0.25,0,6.68,6.69,1,158.1,0.1,0.25,1,1,1,2,200,0.08,0.25,1.5,10,847.66,0,free hotel meal,1
630607,2023-03-02,27,F,FALSE,FALSE,usa,seattle,8,0.13,5.5,0,0,,,,0,,0.1,0.38,0,,,0,,,0,,,,0,exclusive discounts,1
630609,2023-03-02,38,F,FALSE,FALSE,usa,boston,8,3.13,28.88,5,0.63,0,7.42,7.58,5,242.66,0.1,0.13,1,1,0.2,5,187.8,0.05,0.13,1,2.4,1378.62,0.2,1 night free hotel with flight,1
630694,2023-03-02,40,F,FALSE,FALSE,usa,charlotte,8,0.75,10.63,2,0.25,0,8.81,9.01,2,453.43,0.08,0.25,1,1.5,0.5,2,166,0.08,0.25,1.5,0.5,2231.78,0,1 night free hotel with flight,1
630738,2023-03-02,43,F,FALSE,FALSE,usa,birmingham,9,1.56,18.44,3,0.33,0,7.98,8.78,3,172.63,0.15,0.22,1,1,0.33,2,96,0.05,0.22,1,4,953.22,0.33,1 night free hotel with flight,1
630992,2023-03-02,59,F,TRUE,TRUE,usa,montgomery,8,1.13,12.88,1,0.13,0,,10.61,0,,0.15,0.13,0,,,1,91,0.05,0.13,1,6,,0,exclusive discounts,1
631174,2023-03-02,33,F,FALSE,FALSE,usa,new york,8,1.13,13.88,2,0.25,0,11.61,11.75,1,1081.06,0.1,0.38,1,2,0,2,143.5,0.1,0.13,1.5,2.5,3589.57,0,1 night free hotel with flight,1
631201,2023-03-02,25,F,FALSE,FALSE,usa,st. petersburg,8,1.75,17,2,0.25,0,6.63,5.89,1,676.8,0.18,0.25,1,1,0,2,416.5,0.15,0.25,1.5,4.5,4386.52,0,free hotel meal,1
631319,2023-03-02,50,F,TRUE,FALSE,canada,montreal,8,0.63,8.5,2,0.25,0,6.71,6.9,2,225.96,0.35,0.13,0.5,1,0.5,2,401,,0,1,3,2166.6,0,1 night free hotel with flight,1
631384,2023-03-02,55,F,TRUE,FALSE,usa,richmond,8,0.38,5.5,0,0,,,,0,,0.12,0.38,0,,,0,,,0,,,,0,exclusive discounts,1
631388,2023-03-02,39,F,TRUE,FALSE,usa,san antonio,8,1,12.63,2,0.25,0,4.57,9.99,1,934.65,0.1,0.13,1,2,0,1,90,0.13,0.25,1,11,2672.99,0,1 night free hotel with flight,1
631448,2023-03-02,40,F,TRUE,TRUE,usa,cincinnati,8,1.25,14.13,2,0.25,0,,3.05,0,,0.15,0.25,0,,,2,120,0.05,0.13,2,3.5,,0,exclusive discounts,1
631477,2023-03-02,59,F,TRUE,TRUE,usa,riverside,9,0.44,7.56,1,0.11,0,4.86,5.15,1,691.17,0.23,0.22,1,1,1,1,44,,0,1,3,4095.63,0,1 night free hotel with flight,1
631787,2023-03-02,46,M,FALSE,FALSE,usa,stockton,8,2.38,47.25,4,0.5,0.25,12.26,11.79,3,552.59,0.25,0.25,1,1,0,3,170,0.05,0.25,1,3.25,3008.21,0,no cancellation fees,1
631872,2023-03-02,69,F,TRUE,FALSE,usa,new york,9,0.78,10.89,0,0,,,,0,,0.25,0.11,0,,,0,,0.15,0.11,,,,0,exclusive discounts,1
631970,2023-03-02,54,F,FALSE,FALSE,usa,memphis,8,1.5,16.75,3,0.38,0,8.01,8.17,3,287.62,0.05,0.13,1,1,0.33,3,163.67,,0,1,0.67,1540.13,0,1 night free hotel with flight,1
631975,2023-03-02,38,F,FALSE,FALSE,canada,montreal,8,0.75,9.63,1,0.13,0,3.65,,1,100.99,0.1,0.25,1,1,1,0,,,0,,,560.76,0,exclusive discounts,1
631993,2023-03-02,48,F,TRUE,TRUE,canada,ottawa,8,1.25,15.13,2,0.25,0,6.83,7.11,2,618.97,0.1,0.13,1,1,0.5,2,195.5,0.15,0.13,1,1.5,3573.07,0,1 night free hotel with flight,1
632136,2023-03-03,51,F,FALSE,FALSE,usa,detroit,8,10.63,37.13,4,0.5,0.25,5.9,6.03,4,164.06,,0.13,1,1,0.8,4,139.8,0.1,0.25,1,2.4,930.51,0.25,no cancellation fees,1
632239,2023-03-03,54,F,TRUE,FALSE,usa,los angeles,8,1.25,14.75,1,0.13,0,8.73,8.83,1,27.52,0.08,0.38,1,1,0,1,141,0.15,0.25,1,1,176.67,0,1 night free hotel with flight,1
632316,2023-03-03,51,F,TRUE,FALSE,usa,anchorage,8,2,18.88,3,0.38,0,6.14,6.47,3,834.64,0.13,0.25,1,1,0,3,203,,0,1,2,4160.21,0,1 night free hotel with flight,1
632425,2023-03-03,50,F,TRUE,TRUE,usa,columbus,9,1.11,13.22,2,0.22,0,7.29,7.88,2,580.42,0.2,0.22,1,2.5,0,1,96,0.05,0.11,1,1,962.17,0,1 night free hotel with flight,1
632461,2023-03-03,55,F,FALSE,FALSE,canada,toronto,8,1.75,18,1,0.13,0,5.87,5.99,1,121.98,0.2,0.13,1,1,1,1,168,,0,1,0,689.83,0,1 night free hotel with flight,1
632475,2023-03-03,68,F,TRUE,FALSE,canada,ottawa,8,2.13,45.38,2,0.25,0.5,68.47,48.09,1,4785.68,0.13,0.38,1,2,1,2,269.33,0.1,0.25,1,6.33,14217.5,0,no cancellation fees,1
632631,2023-03-03,41,F,FALSE,FALSE,usa,tulsa,8,1.13,13.38,2,0.25,0,9.26,9.42,2,254.54,0.05,0.13,1,1,1,2,212.5,0.1,0.5,1,3,1455.75,0,1 night free hotel with flight,1
632665,2023-03-03,35,F,FALSE,FALSE,usa,dallas,8,1,11.63,1,0.13,0,8.87,9.05,1,341.97,,0,1,1,3,1,265,0.08,0.38,1,4,2041.33,0,free checked bag,1
632749,2023-03-03,27,F,TRUE,TRUE,usa,detroit,8,2.63,25,2,0.25,0,4.82,5.08,2,605.33,0.05,0.25,1,1,0.5,2,166.5,0.13,0.25,1,2,3149.55,0,1 night free hotel with flight,1
632866,2023-03-03,48,F,TRUE,FALSE,usa,austin,8,1.38,14.38,0,0,,,,0,,0.25,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
632965,2023-03-03,45,F,FALSE,FALSE,usa,indianapolis,8,3,26.88,6,0.75,0,7.72,6.82,5,259.69,0.15,0.25,1,1,0.2,6,169.67,0.05,0.25,1.17,5.67,1454.16,0,free hotel meal,1
